name,activity,governorate,phone,linkedin_url
BMS PLUS,Articles en ciment ou en béton (tuyaux et conduits).,Gabes,(216) - 22 323 088,https://ae.linkedin.com/company/solutionsplusuae
BMT (TEBOULBA),Briques et hourdis.,Monastir,(216) - 73 479 116 / 73 479 244,https://aw.linkedin.com/company/icmpd-tunisia
BODO BETON,Articles en ciment ou en béton (tuyaux et conduits).,Ariana,(216) - 70 934 687 / 22 722 723,https://ca.linkedin.com/company/sobig
BOUAJILA ALI BEN ABDALLAH,Produits minéraux non métalliques N.C.A..,Kebili,(216) - 75 490 809,https://ae.linkedin.com/company/buabdullahgroup
BPS,Articles en ciment ou en béton (tuyaux et conduits).,Gabes,(216) - 22 323 088,https://www.linkedin.com/company/board-of-pharmacy-specialties
BRIQUETERIE AHMED ZARIAT,Briques et hourdis.,Nabeul,(216) - 72 229 097 / 98 326 221,https://be.linkedin.com/company/steeltidjelabine
BRIQUETERIE ESSID,Briques et hourdis.,Nabeul,(216) - 22 363 000 / 72 363 000,https://ca.linkedin.com/company/essid-ceramique
BRIQUETERIE JEBEL EL OUEST,Briques et hourdis.,Zaghouan,(216) - 70 020 520 / 72 119 900,https://fr.linkedin.com/company/sitex-tunisie
BRIQUETERIE MAZDOUR,Briques et hourdis.,Monastir,(216) - 73 272 710 / 73 414 463,https://fr.linkedin.com/company/labriqueterie
BRIQUETERIE OUNAISSA,Briques et hourdis.,Nabeul,(216) - 98 318 738,https://fr.linkedin.com/company/briqueteries-du-nord
BTI,Autres articles en verre - Travail de la pierre.,Bizerte,(216) - 70 029 380 / 70 029 382,https://www.linkedin.com/company/a-star-bti
CAP BETON,Béton prêt à l'emploi.,Nabeul,(216) - 73 275 788,https://ca.linkedin.com/company/able-electric-2016-limited
CARMEUSE TUNISIE,Chaux.,Gabes,(216) - 26 205 000,https://ca.linkedin.com/company/carmeusesystems
CARRELAGES CHAIEB,Carreaux en ciment.,Monastir,(216) - 73 420 800,https://fr.linkedin.com/company/chapes-carrelages-briseno
CARRELAGES CHAIEB (MENZEL HARB),Carreaux en ciment.,Monastir,(216) - 29 653 000 / 73 420 800,https://tn.linkedin.com/company/d-talk-co
CARRELAGES TOUHAMI,Carreaux en ciment.,Gafsa,(216) - 98 584 764 / 76 222 764,https://in.linkedin.com/company/igtuae
CARRIERE DE TEJRA,Extraction et transformation de pierres et marbre.,Medenine,(216) - 75 601 023 / 98 344 415,https://es.linkedin.com/company/tejera-suministros-industriales
CARRIERE ROMDHANI,Extraction et transformation de pierres et marbre.,Beja,(216) - 78 470 387,https://ci.linkedin.com/company/sogecar-soci%C3%A9t%C3%A9-de-gestion-des-carri%C3%A8res
CARRIERES DE KOUTINE,Extraction et transformation de pierres et marbre.,Medenine,(216) - 98 318 742,https://be.linkedin.com/company/carri%C3%A8res-unies-de-porphyre
CARRIERES DE QUALITE ET DE L'EXCELLENCE,Extraction et transformation de pierres et marbre.,Kasserine,(216) - 29 791 329,https://ci.linkedin.com/company/cabinet-excellence-q2e
CARTHAGE CEMENT,Ciment.,Ben Arous,(216) - 71 190 301,https://tn.linkedin.com/company/cimentsjbeloust
CARTHAGO SA,Carreaux en céramique.,Sfax,(216) - 74 271 291 / 74 271 292,https://sa.linkedin.com/company/carthago-ceramic
CAT (JEBEL JELOUD),Ciment - Chaux.,Tunis,(216) - 71 135 358 / 71 135 364,https://pe.linkedin.com/company/atelier-mecanique-electrique-construction
CBM (TEBOURSOUK),Extraction et transformation de pierres et marbre.,Beja,(216) - 73 227 113 / 98 723 326,https://de.linkedin.com/company/cbmworldwide
CCG,Carreaux en ciment.,Gabes,(216) - 75 271 372 / 29 711 830,https://ca.linkedin.com/company/commercial-credit-group-inc-
CERAC,Briques et hourdis.,Monastir,(216) - 73 225 318 / 73 591 084,https://www.linkedin.com/company/centre-de-radioth%C3%A9rapie-angoul%C3%AAme-charente-cerac
CERAMIC CERES,Carreaux en céramique.,Ben Arous,(216) - 79 307 333 / 29 945 282,https://es.linkedin.com/company/iris-ceramica-group-spain
CERAT,"Articles ménagers en porcelaine, faïence et grès.",Ben Arous,(216) - 71 398 128 / 71 398 068,https://be.linkedin.com/company/cerat-asbl
CHIKY ET CIES,Extraction et transformation de pierres et marbre.,Kairouan,(216) - 98 722 567 / 77 300 303,https://ca.linkedin.com/company/compagnie-et-cie
CIOK,Ciment.,Le kef,(216) - 78 223 388 / 78 253 612,https://www.linkedin.com/company/badmintonwwa
CIRTA MARBRE ROYAL,Extraction et transformation de pierres et marbre.,Le kef,(216) - 25 062 193,https://ae.linkedin.com/company/royal-marble
CJO,Ciment - Chaux.,Zaghouan,(216) - 36 408 734 / 36 408 700,https://in.linkedin.com/company/centreforjointwarfarestudies
CM (FONDOUK JEDID),Extraction et transformation de pierres et marbre.,Nabeul,(216) - 72 250 021 / 97 325 026,https://cm.linkedin.com/company/jedid-fr
CMA (JEBEL JELOUD),Extraction et transformation de pierres et marbre.,Tunis,(216) - 71 494 358 / 71 490 887,https://hk.linkedin.com/company/cma-testing
CMGM,Extraction et transformation de pierres et marbre.,Sfax,(216) - 28 772 782 / 50 554 413,https://br.linkedin.com/company/cmg-minera%C3%A7%C3%A3o
COGEMAC,Extraction et transformation de pierres et marbre - Carreaux en ciment.,Tunis,(216) - 55 305 787,https://www.linkedin.com/company/ametek
COTUVEM,Verre plat - Façonnage et transformation du verre plat.,Tunis,(216) - 71 787 680,https://ae.linkedin.com/company/urbaninnovtions
COULEURS NABEUL,Extraction et transformation d'argile et kaolin.,Nabeul,(216) - 58 556 653 / 72 272 442,https://tn.linkedin.com/company/3wwit-suarl
CPS,Carreaux en ciment.,Gabes,(216) - 36 149 968,https://www.linkedin.com/company/cash-processing-solutions-ltd
CST,Extraction et transformation de pierres et marbre.,Medenine,(216) - 98 778 850 / 75 690 157,https://st.linkedin.com/company/companhia-santomense-de-telecomunica-es
CSVM,Façonnage et transformation du verre plat.,Sfax,(216) - 74 286 287 / 74 225 504,https://in.linkedin.com/company/ascendum-solutions
DAOUD BETON,Béton prêt à l'emploi.,Ben Arous,(216) - 71 388 208 / 71 388 191,https://ng.linkedin.com/company/goodpartnerscluster
DBS,Produits minéraux non métalliques N.C.A..,Ben Arous,(216) - 79 101 100 / 36 032 222,https://in.linkedin.com/company/dbs-bank
DC INDUSTRIE,Ciment.,Kairouan,(216) - 27 343 344,https://ca.linkedin.com/company/dc-industries-inc-
DOREMAIL,Carreaux en céramique.,Nabeul,(216) - 71 905 955 / 31 368 383,https://ie.linkedin.com/company/dor-contract-services
DURAVIT TUNISIA,Articles sanitaires en céramique.,Bizerte,(216) - 70 029 240,https://eg.linkedin.com/company/duravit-eg
EBC,Extraction et transformation de pierres et marbre.,Manouba,(216) - 98 342 285 / 98 423 905,https://ca.linkedin.com/company/ebcinc
EBCE,Béton prêt à l'emploi.,Sousse,(216) - 73 228 135 / 27 389 938,https://in.linkedin.com/company/aditya-birla-capital
ECOMAT,Articles en ciment ou en béton (tuyaux et conduits).,Ben Arous,(216) - 29 807 785 / 29 572 474,https://ca.linkedin.com/company/ecomat-distribution
EL EHSAN EVG-3D,Articles en ciment ou en béton (tuyaux et conduits).,Gabes,(216) - 98 178 207 / 75 337 000,https://ec.linkedin.com/company/elrosado
EL KANAOUET,Articles en ciment ou en béton (tuyaux et conduits).,Sousse,(216) - 73 250 077,https://bg.linkedin.com/company/hawkeyepedershaab
EL MAWASSIR,Tuyaux et plaques en amiante-ciment.,Zaghouan,(216) - 71 434 456 / 72 679 531,https://eg.linkedin.com/company/elmoasserbooks
EMA (LA SOUKRA),Produits abrasifs.,Ariana,(216) - 98 170 006 / 71 941 102,https://in.linkedin.com/company/ema-unlimited
ENNAIM,"Articles ménagers en porcelaine, faïence et grès.",Nabeul,(216) - 99 331 433 / 72 221 021,https://ae.linkedin.com/company/ennaim
ERB,Articles en ciment ou en béton (tuyaux et conduits).,Gabes,(216) - 75 290 366 / 75 290 766,https://ca.linkedin.com/company/the-erb-group
ESPOIR CERAMIQUE,Carreaux en céramique.,Nabeul,(216) - 22 892 487 / 25 362 702,https://fr.linkedin.com/company/sfc-soci%C3%A9t%C3%A9-fran%C3%A7aise-de-c%C3%A9ramique
ETS ERNEZ HECHEMI BEN ABDELMAJID,Façonnage et transformation du verre plat.,Sousse,(216) - 73 230 201,https://in.linkedin.com/company/educational-testing-service-ets
ETS SIALA FRERES,Façonnage et transformation du verre plat.,Tunis,(216) - 71 922 320,https://www.linkedin.com/company/drilling-innovative-solutions
EURO CEM,Ciment.,Monastir,(216) - 53 255 555 / 53 059 818,https://eg.linkedin.com/company/euro-com-international
EVM,Verre plat - Façonnage et transformation du verre plat.,Sfax,(216) - 74 469 580 / 26 330 744,https://au.linkedin.com/company/evmetalsgroup
EXTRA MARBRE,Extraction et transformation de pierres et marbre.,Gabes,(216) - 24 424 000,https://ma.linkedin.com/company/itranemarbremarrakech
FORACHEM,Extraction et transformation de pierres et marbre.,Gabes,(216) - 71 886 922 / 75 335 549,https://br.linkedin.com/company/tradebe/life/chemicals
FRERES GUETTARI DES CARRIERES,Extraction et transformation de pierres et marbre.,Gafsa,(216) - 98 282 991,https://cr.linkedin.com/company/empresas-berthier-ebi-de-costa-rica
GAMMA BETON,Béton prêt à l'emploi.,Jendouba,(216) - 20 170 661,https://fr.linkedin.com/company/gamma-services
GCCB,Carreaux en céramique.,Nabeul,(216) - 72 363 000,https://tn.linkedin.com/company/essid-ceramique
GCS,Extraction et transformation de pierres et marbre.,Zaghouan,(216) - 29 910 121,https://ie.linkedin.com/company/gcs-recruitment-specialists
GDI,Façonnage et transformation du verre plat.,Ariana,(216) - 21 000 010 / 22 508 879,https://ca.linkedin.com/company/gdi-integrated-facility-services
GENCAR,Carreaux en ciment.,Gabes,(216) - 75 237 555 / 75 273 555,https://in.linkedin.com/company/genpact
GENERAL BETON TUNISIE,Béton prêt à l'emploi.,Ben Arous,(216) - 36 247 599 / 36 470 260,https://pe.linkedin.com/company/cimentsjbeloust
GENERAL BETON TUNISIE (MESJED AISSA),Béton prêt à l'emploi.,Monastir,(216) - 36 247 599 / 73 422 485,https://fr.linkedin.com/company/sagemcom-tunisie
GENERAL BETON TUNISIE (SIDI THABET),Béton prêt à l'emploi.,Ariana,(216) - 36 247 599 / 71 552 718,https://tn.linkedin.com/company/best-beton
GEOCATRA,Extraction et transformation de pierres et marbre.,Zaghouan,(216) - 71 347 263 / 98 677 666,https://fr.linkedin.com/company/geocarta
GEP,Articles en ciment ou en béton (tuyaux et conduits).,Zaghouan,(216) - 71 888 368 / 72 640 090,https://au.linkedin.com/company/gep-worldwide
GJO,Extraction et transformation de pierres et marbre.,Zaghouan,(216) - 36 408 700 / 36 408 734,https://pl.linkedin.com/company/egjo
GL BETON TUNISIE,Béton prêt à l'emploi.,Bizerte,(216) - 36 247 599 / 29 835 836,https://fr.linkedin.com/company/gcertunisie
GL BETON TUNISIE (HERGLA),Béton prêt à l'emploi.,Sousse,(216) - 36 247 599 / 28 747 904,https://tn.linkedin.com/company/cmr-tunisie
GLAMIVER,Verre plat - Façonnage et transformation du verre plat.,Tunis,(216) - 71 205 366,https://www.linkedin.com/company/exiger
GMG,Extraction et transformation de pierres et marbre.,Sousse,(216) - 73 314 122 / 73 308 205,https://www.linkedin.com/company/generalmanagementgroup
GOLF BETON,Béton prêt à l'emploi.,Gabes,(216) - 75 267 016,https://ae.linkedin.com/company/emiratesbeton
HABIB NACEUR YOUSSEF,Travail de la pierre.,Le kef,,https://hr.linkedin.com/company/btk-groupe-bpce
HANACEM TUNISIA,Ciment.,Gabes,(216) - 75 267 037,https://af.linkedin.com/company/smartway-coachingformation
HANNIBAL MARBRE,Extraction et transformation de pierres et marbre.,Monastir,(216) - 73 478 211,https://it.linkedin.com/company/cs-hannibal
HAOUES,Briques et hourdis.,Nabeul,(216) - 27 308 883 / 72 220 055,https://www.linkedin.com/company/ahold-delhaize-usa
HERMESS CARBONATE,Extraction et transformation de pierres et marbre.,Kasserine,(216) - 70 021 620 / 36 404 520,https://sa.linkedin.com/company/saudi-carbonate-co
HF,Extraction et transformation de pierres et marbre.,Gabes,(216) - 75 275 146 / 75 350 910,https://in.linkedin.com/company/hf_group
IDEAL BRIQUE,Briques et hourdis.,Monastir,(216) - 73 491 482,https://ca.linkedin.com/company/schokbeton-saramac
IDEAL SANITAIRE,"Articles ménagers en porcelaine, faïence et grès - Articles sanitaires en céramique.",Ben Arous,(216) - 71 398 114,https://be.linkedin.com/company/la-temperature-ideale
IMCB,Extraction et transformation de pierres et marbre.,Nabeul,(216) - 94 008 125 / 72 362 504,https://in.linkedin.com/company/imc-business-solution
IMM,Extraction et transformation de pierres et marbre.,Ben Arous,(216) - 71 384 813 / 71 384 786,https://ca.linkedin.com/company/industrial-machine-&-mfg.-inc.
IMM CARRIERES,Extraction et transformation de pierres et marbre.,Le kef,(216) - 71 384 786,https://be.linkedin.com/company/imm-s.a.
INTER MARBRE,Extraction et transformation de pierres et marbre.,Ben Arous,(216) - 50 509 040 / 71 409 863,https://ca.linkedin.com/company/interstone-marble-granite-supplies-slu
ITB (MEDJEZ EL BAB),Articles en ciment ou en béton (tuyaux et conduits).,Beja,(216) - 78 560 288,https://lb.linkedin.com/company/it-&-beyond-a-trusttech-company-
KAOUECH BETON,Béton prêt à l'emploi - Autres ouvrages en béton ou en plâtre.,Medenine,(216) - 75 624 820,https://ch.linkedin.com/company/laboratoire-de-mat%C3%A9riaux-du-g%C3%A9nie-civil
KNAUF PLATRES SA,Plâtre.,Sidi Bouzid,(216) - 71 409 444 / 29 462 766,https://dz.linkedin.com/company/knauf-alg-rie
LA BRIQUE TNNE,Briques et hourdis.,Nabeul,(216) - 72 286 718,https://www.linkedin.com/company/babcock-international-group
LA LIBERTE DE MARBRE,Extraction et transformation de pierres et marbre.,Siliana,(216) - 78 826 023 / 97 277 462,https://tn.linkedin.com/company/groupe-sfbt
L'ABRASIF INDUSTRIEL,Produits abrasifs.,Sousse,(216) - 71 409 399 / 73 252 026,https://fr.linkedin.com/company/abrapon
LACERAMIC (LA PECHERIE),Produits réfractaires.,Bizerte,(216) - 93 463 622 / 72 510 069,https://ca.linkedin.com/company/laceramic-sa
L'ART DU BETON GAFSA,Articles en ciment ou en béton (tuyaux et conduits).,Gafsa,(216) - 76 210 041,https://ca.linkedin.com/company/les-enduits-artb%C3%A9ton
LE ROI DU BETON,Béton prêt à l'emploi.,Sousse,(216) - 27 000 060 / 73 248 879,https://fr.linkedin.com/company/garrouste-b%C3%A9ton
LE SCULPTEUR,Travail de la pierre.,Nabeul,(216) - 24 362 274,https://be.linkedin.com/company/splendeur-du-bois
LES CARRIERES EL KHIR & BARAKA,Extraction et transformation de pierres et marbre.,Nabeul,(216) - 55 052 327,https://www.linkedin.com/company/association-f%C3%A9minine-el-khir
LES CIMENTS DE BIZERTE,Ciment - Chaux.,Bizerte,(216) - 72 510 444,https://bj.linkedin.com/company/societe-des-ciments-du-benin-scb-ciment-bouclier
LES NOUVELLES CARRIERES,Extraction et transformation de pierres et marbre.,Gabes,(216) - 75 270 638 / 25 390 430,https://fr.linkedin.com/company/carrieres-des-lacs
LES NOUVELLES PAVEES DU SUD,Articles en ciment ou en béton (tuyaux et conduits).,Kebili,(216) - 75 490 206,https://fr.linkedin.com/company/13-prods
L'ESSOR,Extraction et transformation de pierres et marbre.,Zaghouan,(216) - 20 399 525,https://ph.linkedin.com/company/goessor
MAGHREB BETON,Articles en ciment ou en béton (tuyaux et conduits).,Le kef,(216) - 97 457 794,https://ca.linkedin.com/company/sobig
MANSOUR HAFIANE,Extraction et transformation de pierres et marbre.,Le kef,(216) - 97 109 865,https://eg.linkedin.com/company/mansour-for-trading-and-distribution-company
MARBERIE BENNOUR,Extraction et transformation de pierres et marbre.,Beja,(216) - 71 808 333 / 98 334 677,https://in.linkedin.com/company/nbeeducation
MARBRE BEN ATIG,Extraction et transformation de pierres et marbre.,Nabeul,(216) - 98 226 688 / 72 292 696,https://ie.linkedin.com/company/atig-service-srl
MARBRE CHAIEB,Extraction et transformation de pierres et marbre.,Siliana,(216) - 92 173 889,https://ae.linkedin.com/company/cc7international
MARBRE DU NORD,Extraction et transformation de pierres et marbre.,Siliana,(216) - 95 499 822,https://tn.linkedin.com/company/craftschoolship
MARBRE SANITAIRE,Extraction et transformation de pierres et marbre.,Ben Arous,(216) - 71 433 107,https://ma.linkedin.com/company/rabat-carreaux
MARBRERIE ASSIA,Extraction et transformation de pierres et marbre - Travail de la pierre.,Nabeul,(216) - 98 209 963 / 98 101 354,https://in.linkedin.com/company/assia-inc.
MARBRERIE BAKIR,Extraction et transformation de pierres et marbre.,Sousse,(216) - 73 248 417 / 73 248 588,https://jo.linkedin.com/company/historiar
MARBRERIE CHAABANE,Extraction et transformation de pierres et marbre.,Gabes,(216) - 58 320 540 / 75 293 034,https://ca.linkedin.com/company/abchaabane-architects
MARBRERIE EL ANDALOUS PLUS,Extraction et transformation de pierres et marbre.,Sousse,(216) - 39 162 978,https://ca.linkedin.com/company/mdo-marbrerie
MARBRERIE EL FARJI,Extraction et transformation de pierres et marbre.,Sousse,(216) - 73 284 686 / 31 122 464,https://fr.linkedin.com/company/marbrerie-gmc
MARBRERIE JERIDI,Extraction et transformation de pierres et marbre.,Tunis,(216) - 71 559 704,https://fr.linkedin.com/company/marbrerie-rouillon
MARBRERIE KEMALI,Extraction et transformation de pierres et marbre.,Medenine,(216) - 75 630 252 / 99 061 338,https://fr.linkedin.com/company/marbrerie-gmc
MARBRERIE LAZREG,Extraction et transformation de pierres et marbre.,Sousse,(216) - 73 322 445,https://fr.linkedin.com/company/marbrerie-rouillon
MARBRERIE MKHININI,Extraction et transformation de pierres et marbre.,Sousse,(216) - 73 398 045 / 73 314 140,https://ca.linkedin.com/company/mdo-marbrerie
